fromNode	toNode	weight	direction	fromAltName	toAltName
IFIT5	OAS3	0.168414226594964	undirected	IFIT5	OAS3
IFIT5	PLSCR1	0.0579631857215541	undirected	IFIT5	PLSCR1
IFIT5	PNPT1	0.0412757242577576	undirected	IFIT5	PNPT1
IFIT5	REC8	0.0221748212809688	undirected	IFIT5	REC8
IFIT5	RSAD2	0.279217820000151	undirected	IFIT5	RSAD2
IFIT5	RTP4	0.10474191932431	undirected	IFIT5	RTP4
IFIT5	SAMD9	0.0532204353687047	undirected	IFIT5	SAMD9
IFIT5	SCO2	0.0249179533812464	undirected	IFIT5	SCO2
IFIT5	SERPING1	0.060326501398783	undirected	IFIT5	SERPING1
IFIT5	SIGLEC1	0.12561670672951	undirected	IFIT5	SIGLEC1
IFIT5	SP110	0.0244686029692878	undirected	IFIT5	SP110
IFIT5	SPATS2L	0.0663277705468435	undirected	IFIT5	NA
IFIT5	STAT2	0.0270315190494681	undirected	IFIT5	STAT2
IFIT5	TMEM123	0.0270664085983515	undirected	IFIT5	TMEM123
IFIT5	TNFSF10	0.0468987596333518	undirected	IFIT5	TNFSF10
IFIT5	TRIM22	0.148605468022459	undirected	IFIT5	TRIM22
IFIT5	USP18	0.0817296300611072	undirected	IFIT5	USP18
IFIT5	XAF1	0.0904123343546402	undirected	IFIT5	XAF1
IFIT5	ZCCHC2	0.0541984982183737	undirected	IFIT5	ZCCHC2
IRF7	ISG15	0.111001647178931	undirected	IRF7	ISG15
IRF7	LAP3	0.0537744746801558	undirected	IRF7	LAP3
